2022-06-23 14:15:14,283 root         INFO     starting...
2022-06-23 14:17:41,368 root         ERROR    found no numeric system test results, setting to fail [/scratch1/NCEPDEV/nems/role.esmfmaint/esmf-test-artifacts/develop/izumi/gfortran/9.3.0/g/mvapich2/9.3.0/summary.dat]
2022-06-23 14:17:41,368 root         ERROR    message: invalid literal for int() with base 10: 'system'
2022-06-23 14:17:41,369 root         ERROR    line being parsed: system tests did not complete
2022-06-23 14:17:41,369 root         ERROR    found no numeric example test results, setting to fail [/scratch1/NCEPDEV/nems/role.esmfmaint/esmf-test-artifacts/develop/izumi/gfortran/9.3.0/g/mvapich2/9.3.0/summary.dat]
2022-06-23 14:17:41,369 root         ERROR    message: invalid literal for int() with base 10: 'No'
2022-06-23 14:17:41,369 root         ERROR    line being parsed: No examples ran
2022-06-23 14:17:41,393 root         ERROR    found no numeric system test results, setting to fail [/scratch1/NCEPDEV/nems/role.esmfmaint/esmf-test-artifacts/develop/izumi/intel/20.0.1/g/mvapich2/20.0.1/summary.dat]
2022-06-23 14:17:41,394 root         ERROR    message: invalid literal for int() with base 10: 'system'
2022-06-23 14:17:41,394 root         ERROR    line being parsed: system tests did not complete
2022-06-23 14:17:41,394 root         ERROR    found no numeric example test results, setting to fail [/scratch1/NCEPDEV/nems/role.esmfmaint/esmf-test-artifacts/develop/izumi/intel/20.0.1/g/mvapich2/20.0.1/summary.dat]
2022-06-23 14:17:41,394 root         ERROR    message: invalid literal for int() with base 10: 'No'
2022-06-23 14:17:41,394 root         ERROR    line being parsed: No examples ran
2022-06-23 14:17:41,427 root         ERROR    found no numeric unit test results, setting to fail [/scratch1/NCEPDEV/nems/role.esmfmaint/esmf-test-artifacts/develop/izumi/nag/6.2/O/mvapich2/6.2/summary.dat]
2022-06-23 14:17:41,427 root         ERROR    message: invalid literal for int() with base 10: 'unit'
2022-06-23 14:17:41,427 root         ERROR    line being parsed: unit tests did not complete
2022-06-23 14:17:41,427 root         ERROR    found no numeric system test results, setting to fail [/scratch1/NCEPDEV/nems/role.esmfmaint/esmf-test-artifacts/develop/izumi/nag/6.2/O/mvapich2/6.2/summary.dat]
2022-06-23 14:17:41,427 root         ERROR    message: invalid literal for int() with base 10: 'system'
2022-06-23 14:17:41,427 root         ERROR    line being parsed: system tests did not complete
2022-06-23 14:17:41,427 root         ERROR    found no numeric example test results, setting to fail [/scratch1/NCEPDEV/nems/role.esmfmaint/esmf-test-artifacts/develop/izumi/nag/6.2/O/mvapich2/6.2/summary.dat]
2022-06-23 14:17:41,427 root         ERROR    message: invalid literal for int() with base 10: 'No'
2022-06-23 14:17:41,427 root         ERROR    line being parsed: No examples ran
2022-06-23 14:17:41,453 root         ERROR    found no numeric system test results, setting to fail [/scratch1/NCEPDEV/nems/role.esmfmaint/esmf-test-artifacts/develop/izumi/intel/20.0.1/O/mvapich2/20.0.1/summary.dat]
2022-06-23 14:17:41,454 root         ERROR    message: invalid literal for int() with base 10: 'system'
2022-06-23 14:17:41,454 root         ERROR    line being parsed: system tests did not complete
2022-06-23 14:17:41,454 root         ERROR    found no numeric example test results, setting to fail [/scratch1/NCEPDEV/nems/role.esmfmaint/esmf-test-artifacts/develop/izumi/intel/20.0.1/O/mvapich2/20.0.1/summary.dat]
2022-06-23 14:17:41,454 root         ERROR    message: invalid literal for int() with base 10: 'No'
2022-06-23 14:17:41,454 root         ERROR    line being parsed: No examples ran
2022-06-23 14:17:41,480 root         ERROR    found no numeric unit test results, setting to fail [/scratch1/NCEPDEV/nems/role.esmfmaint/esmf-test-artifacts/develop/izumi/gfortran/9.3.0/O/mvapich2/9.3.0/summary.dat]
2022-06-23 14:17:41,480 root         ERROR    message: invalid literal for int() with base 10: 'unit'
2022-06-23 14:17:41,480 root         ERROR    line being parsed: unit tests did not complete
2022-06-23 14:17:41,480 root         ERROR    found no numeric system test results, setting to fail [/scratch1/NCEPDEV/nems/role.esmfmaint/esmf-test-artifacts/develop/izumi/gfortran/9.3.0/O/mvapich2/9.3.0/summary.dat]
2022-06-23 14:17:41,480 root         ERROR    message: invalid literal for int() with base 10: 'system'
2022-06-23 14:17:41,480 root         ERROR    line being parsed: system tests did not complete
2022-06-23 14:17:41,480 root         ERROR    found no numeric example test results, setting to fail [/scratch1/NCEPDEV/nems/role.esmfmaint/esmf-test-artifacts/develop/izumi/gfortran/9.3.0/O/mvapich2/9.3.0/summary.dat]
2022-06-23 14:17:41,480 root         ERROR    message: invalid literal for int() with base 10: 'No'
2022-06-23 14:17:41,480 root         ERROR    line being parsed: No examples ran
2022-06-23 14:17:41,506 root         DEBUG    checking out summary
2022-06-23 14:17:41,506 root         DEBUG    writing archive v8.4.0b01-2-gf0d4ab2 length 6
2022-06-23 14:17:41,520 root         INFO     processed [6] rows
2022-06-23 14:17:41,520 root         DEBUG    writing files /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:41,526 root         DEBUG    writing file -latest: /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:41,548 root         DEBUG    writing file md: /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:41,568 root         DEBUG    writing file csv[85]: /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:41,569 root         DEBUG    adding all modified files in summary
2022-06-23 14:17:41,576 root         DEBUG    committing to summary
2022-06-23 14:17:41,581 root         INFO     On branch main
Your branch is up to date with 'origin/main'.

nothing to commit, working tree clean

2022-06-23 14:17:42,010 root         INFO     finished summary for B:develop M: izumi [v8.4.0b01-2-gf0d4ab2]
2022-06-23 14:17:42,011 root         INFO     finished summaries for branch develop on machine izumi
2022-06-23 14:17:42,011 root         INFO     generating summaries for develop [jet]
2022-06-23 14:17:42,011 root         DEBUG    checking out jet
2022-06-23 14:17:42,635 root         DEBUG    pulling from jet
2022-06-23 14:17:43,096 root         INFO     processing hash [0: v8.4.0b01-2-gf0d4ab2]
2022-06-23 14:17:43,096 root         DEBUG    generating summary for [v8.4.0b01-2-gf0d4ab2]
2022-06-23 14:17:43,096 root         DEBUG    fetching matching logs to determine build pass/fail
2022-06-23 14:17:43,120 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:43,127 root         DEBUG    matching logs: 1
2022-06-23 14:17:43,127 root         DEBUG    fetching matching summaries to extract test results
2022-06-23 14:17:43,143 root         DEBUG    matching summaries: 0
2022-06-23 14:17:43,146 root         DEBUG    finished reading logs
2022-06-23 14:17:43,146 root         INFO     missing summary data for v8.4.0b01-2-gf0d4ab2, develop [jet]
2022-06-23 14:17:43,146 root         INFO     finished summaries for branch develop on machine jet
2022-06-23 14:17:43,146 root         INFO     generating summaries for develop [onyx]
2022-06-23 14:17:43,147 root         DEBUG    checking out onyx
2022-06-23 14:17:43,182 root         DEBUG    pulling from onyx
2022-06-23 14:17:43,614 root         INFO     finished summaries for branch develop on machine onyx
2022-06-23 14:17:43,615 root         INFO     generating summaries for develop [orion]
2022-06-23 14:17:43,615 root         DEBUG    checking out orion
2022-06-23 14:17:50,434 root         DEBUG    pulling from orion
2022-06-23 14:17:50,884 root         INFO     processing hash [0: v8.4.0b01-2-gf0d4ab2]
2022-06-23 14:17:50,884 root         DEBUG    generating summary for [v8.4.0b01-2-gf0d4ab2]
2022-06-23 14:17:50,884 root         DEBUG    fetching matching logs to determine build pass/fail
2022-06-23 14:17:50,911 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:50,932 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:50,951 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:50,978 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:51,002 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:51,018 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:51,022 root         DEBUG    matching logs: 6
2022-06-23 14:17:51,023 root         DEBUG    fetching matching summaries to extract test results
2022-06-23 14:17:51,034 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:51,038 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:51,042 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:51,045 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:51,049 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:51,052 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:51,057 root         DEBUG    matching summaries: 6
2022-06-23 14:17:51,136 root         DEBUG    finished reading logs
2022-06-23 14:17:52,306 root         DEBUG    checking out summary
2022-06-23 14:17:52,306 root         DEBUG    writing archive v8.4.0b01-2-gf0d4ab2 length 6
2022-06-23 14:17:52,320 root         INFO     processed [6] rows
2022-06-23 14:17:52,321 root         DEBUG    writing files /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:52,324 root         DEBUG    writing file -latest: /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:52,339 root         DEBUG    writing file md: /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:52,353 root         DEBUG    writing file csv[85]: /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:52,354 root         DEBUG    adding all modified files in summary
2022-06-23 14:17:52,360 root         DEBUG    committing to summary
2022-06-23 14:17:52,366 root         INFO     On branch main
Your branch is up to date with 'origin/main'.

nothing to commit, working tree clean

2022-06-23 14:17:52,818 root         INFO     finished summary for B:develop M: orion [v8.4.0b01-2-gf0d4ab2]
2022-06-23 14:17:52,818 root         INFO     finished summaries for branch develop on machine orion
2022-06-23 14:17:52,818 root         DEBUG    pushing to summary
